left,bottom,right,top,area,cctv_area,cctv_weakS,crimeS,xcoord,ycoord,x,y
939500,1951700,939600,1951800,100,79.7908,7.2147,9.44056836,939550,1951750,126.8155273,37.5631273
965600,1945900,965700,1946000,100,12.4349,31.2607,13.10915194,965650,1945950,127.1113193,37.51219305
939500,1951000,939600,1951100,100,30.9472,24.6518,9.44056836,939550,1951050,126.815585,37.55681825
965600,1946000,965700,1946100,100,12.9593,31.0735,13.10915194,965650,1946050,127.1113146,37.51309439
939500,1951100,939600,1951200,100,20.9821,28.2094,9.44056836,939550,1951150,126.8155767,37.55771954
965600,1945300,965700,1945400,100,91.504,3.0331,13.10915194,965650,1945350,127.1113473,37.50678498
939500,1951200,939600,1951300,100,0.859,35.3933,9.44056836,939550,1951250,126.8155685,37.55862084
965600,1945400,965700,1945500,100,78.3319,7.7355,13.10915194,965650,1945450,127.1113426,37.50768633
965600,1945500,965700,1945600,100,35.1936,23.1359,13.10915194,965650,1945550,127.111338,37.50858767
939200,1952000,939300,1952100,100,46.9718,18.9311,9.44056836,939250,1952050,126.8121057,37.56581143
965600,1945600,965700,1945700,100,30.7646,24.717,13.10915194,965650,1945650,127.1113333,37.50948902
939200,1952300,939300,1952400,100,15.43,30.1915,9.44056836,939250,1952350,126.8120809,37.56851531
939200,1952600,939300,1952700,100,56.1796,15.6439,9.44056836,939250,1952650,126.812056,37.57121918
939200,1952700,939300,1952800,100,15.3271,30.2282,9.44056836,939250,1952750,126.8120477,37.57212047
965600,1944700,965700,1944800,100,33.707,23.6666,13.10915194,965650,1944750,127.1113753,37.50137691
939200,1951600,939300,1951700,100,60.9269,13.9491,9.44056836,939250,1951650,126.8121389,37.56220627
965600,1944800,965700,1944900,100,37.7973,22.2064,13.10915194,965650,1944850,127.1113707,37.50227826
939200,1951700,939300,1951800,100,82.166,6.3667,9.44056836,939250,1951750,126.8121306,37.56310756
965600,1948100,965700,1948200,100,36.0709,22.8227,13.10915194,965650,1948150,127.1112164,37.53202258
939200,1951800,939300,1951900,100,86.4948,4.8214,9.44056836,939250,1951850,126.8121223,37.56400885
965600,1948200,965700,1948300,100,46.2977,19.1717,13.10915194,965650,1948250,127.1112117,37.53292392
939200,1951900,939300,1952000,100,55.7147,15.8099,9.44056836,939250,1951950,126.812114,37.56491014
965600,1948300,965700,1948400,100,28.2882,25.6011,13.10915194,965650,1948350,127.111207,37.53382527
939200,1951200,939300,1951300,100,88.9669,3.9388,9.44056836,939250,1951250,126.812172,37.5586011
965600,1948400,965700,1948500,100,11.0619,31.7509,13.10915194,965650,1948450,127.1112024,37.53472661
939200,1951300,939300,1951400,100,71.4757,10.1832,9.44056836,939250,1951350,126.8121637,37.55950239
965600,1947600,965700,1947700,100,5.1948,33.8455,13.10915194,965650,1947650,127.1112398,37.52751588
939200,1951400,939300,1951500,100,90.7494,3.3025,9.44056836,939250,1951450,126.8121555,37.56040368
965600,1947700,965700,1947800,100,31.9735,24.2855,13.10915194,965650,1947750,127.1112351,37.52841722
939200,1951500,939300,1951600,100,21.7234,27.9447,9.44056836,939250,1951550,126.8121472,37.56130497
965600,1947800,965700,1947900,100,1.4607,35.1785,13.10915194,965650,1947850,127.1112304,37.52931856
965600,1948000,965700,1948100,100,13.8605,30.7518,13.10915194,965650,1948050,127.1112211,37.53112124
965600,1947100,965700,1947200,100,49.9512,17.8674,13.10915194,965650,1947150,127.1112632,37.52300917
939200,1951000,939300,1951100,100,30.7507,24.722,9.44056836,939250,1951050,126.8121886,37.55679851
965600,1947300,965700,1947400,100,62.5263,13.3781,13.10915194,965650,1947350,127.1112538,37.52481185
939200,1951100,939300,1951200,100,9.3808,32.3511,9.44056836,939250,1951150,126.8121803,37.5576998
965600,1947400,965700,1947500,100,1.5007,35.1643,13.10915194,965650,1947450,127.1112491,37.52571319
965600,1946700,965700,1946800,100,0.9045,35.3771,13.10915194,965650,1946750,127.1112819,37.5194038
965600,1946800,965700,1946900,100,30.1188,24.9476,13.10915194,965650,1946850,127.1112772,37.52030514
965600,1957500,965700,1957600,100,54.7445,16.1562,6.18726785,965650,1957550,127.1107757,37.61674802
965600,1957600,965700,1957700,100,78.5709,7.6502,6.18726785,965650,1957650,127.110771,37.61764935
965600,1957100,965700,1957200,100,25.9337,26.4417,6.18726785,965650,1957150,127.1107945,37.61314271
965600,1957200,965700,1957300,100,18.7533,29.0051,6.18726785,965650,1957250,127.1107898,37.61404404
939300,1951900,939400,1952000,100,85.1023,5.3185,9.44056836,939350,1951950,126.8132463,37.56491673
939300,1952000,939400,1952100,100,87.7979,4.3561,9.44056836,939350,1952050,126.813238,37.56581803
939300,1952100,939400,1952200,100,96.7801,1.1495,9.44056836,939350,1952150,126.8132297,37.56671932
939300,1952200,939400,1952300,100,59.9492,14.2981,9.44056836,939350,1952250,126.8132214,37.56762061
939300,1951500,939400,1951600,100,35.2686,23.1091,9.44056836,939350,1951550,126.8132794,37.56131157
939300,1951600,939400,1951700,100,95.3793,1.6496,9.44056836,939350,1951650,126.8132711,37.56221286
967700,1949900,967800,1950000,100,75.043,8.9096,7.27420005,967750,1949950,127.1349053,37.5483226
939300,1951700,939400,1951800,100,75.2639,8.8308,9.44056836,939350,1951750,126.8132628,37.56311415
967700,1950000,967800,1950100,100,92.6251,2.6328,7.27420005,967750,1950050,127.1349009,37.54922394
939300,1951800,939400,1951900,100,82.3192,6.312,9.44056836,939350,1951850,126.8132545,37.56401544
967700,1950200,967800,1950300,100,74.3818,9.1457,7.27420005,967750,1950250,127.1348921,37.55102662
939300,1950700,939400,1950800,100,2.7862,34.7053,9.44056836,939350,1950750,126.8133455,37.55410122
967700,1950300,967800,1950400,100,74.4376,9.1258,7.27420005,967750,1950350,127.1348877,37.55192796
939300,1950800,939400,1950900,100,55.9414,15.7289,9.44056836,939350,1950850,126.8133373,37.55500252
967700,1949500,967800,1949600,100,38.9897,21.7807,7.27420005,967750,1949550,127.1349228,37.54471723
939300,1950900,939400,1951000,100,56.4299,15.5545,9.44056836,939350,1950950,126.813329,37.55590381
967700,1949600,967800,1949700,100,20.4482,28.4,7.27420005,967750,1949650,127.1349185,37.54561857
939300,1951200,939400,1951300,100,66.9396,11.8026,9.44056836,939350,1951250,126.8133042,37.55860769
967700,1949700,967800,1949800,100,75.2156,8.848,7.27420005,967750,1949750,127.1349141,37.54651992
967700,1949800,967800,1949900,100,99.2256,0.2765,7.27420005,967750,1949850,127.1349097,37.54742126
967700,1948900,967800,1949000,100,69.9716,10.7201,7.27420005,967750,1948950,127.1349492,37.53930918
967700,1949000,967800,1949100,100,91.8904,2.8951,7.27420005,967750,1949050,127.1349448,37.54021052
967700,1949300,967800,1949400,100,92.5441,2.6618,7.27420005,967750,1949350,127.1349316,37.54291455
967700,1949400,967800,1949500,100,97.8479,0.7683,7.27420005,967750,1949450,127.1349272,37.54381589
967700,1948400,967800,1948500,100,0.3274,35.5831,7.27420005,967750,1948450,127.1349712,37.53480247
967700,1948700,967800,1948800,100,36.8872,22.5313,7.27420005,967750,1948750,127.134958,37.5375065
967700,1948800,967800,1948900,100,49.049,18.1895,7.27420005,967750,1948850,127.1349536,37.53840784
967800,1941900,967900,1942000,100,0.022,35.6921,13.10915194,967850,1941950,127.1363873,37.47621837
939300,1952800,939400,1952900,100,70.9174,10.3825,9.44056836,939350,1952850,126.8131718,37.57302835
939300,1952900,939400,1953000,100,34.1295,23.5158,9.44056836,939350,1952950,126.8131635,37.57392964
967700,1951600,967800,1951700,100,85.4042,5.2107,7.27420005,967750,1951650,127.1348305,37.56364537
967700,1951700,967800,1951800,100,57.4075,15.2055,7.27420005,967750,1951750,127.1348261,37.56454671
967700,1951800,967800,1951900,100,0.1784,35.6363,7.27420005,967750,1951850,127.1348217,37.56544805
939300,1952300,939400,1952400,100,48.8977,18.2435,9.44056836,939350,1952350,126.8132132,37.5685219
939300,1952400,939400,1952500,100,84.4603,5.5477,9.44056836,939350,1952450,126.8132049,37.56942319
967700,1951000,967800,1951100,100,61.0435,13.9075,7.27420005,967750,1951050,127.1348569,37.55823734
939300,1952500,939400,1952600,100,41.2824,20.9622,9.44056836,939350,1952550,126.8131966,37.57032448
967700,1951100,967800,1951200,100,29.6921,25.0999,7.27420005,967750,1951150,127.1348525,37.55913868
939300,1952600,939400,1952700,100,51.7328,17.2314,9.44056836,939350,1952650,126.8131883,37.57122577
967700,1951200,967800,1951300,100,47.5998,18.7069,7.27420005,967750,1951250,127.1348481,37.56004002
941300,1951200,941400,1951300,100,56.4091,15.562,9.44056836,941350,1951250,126.8359473,37.55873722
967700,1951300,967800,1951400,100,25.4037,26.6309,7.27420005,967750,1951350,127.1348437,37.56094136
941300,1951300,941400,1951400,100,65.0092,12.4917,9.44056836,941350,1951350,126.8359393,37.55963851
967700,1950600,967800,1950700,100,70.0166,10.7041,7.27420005,967750,1950650,127.1348745,37.55463198
941300,1951400,941400,1951500,100,51.605,17.277,9.44056836,941350,1951450,126.8359313,37.56053981
967700,1950700,967800,1950800,100,75.0136,8.9201,7.27420005,967750,1950750,127.1348701,37.55553332
941300,1951500,941400,1951600,100,22.8721,27.5347,9.44056836,941350,1951550,126.8359233,37.56144111
967700,1950800,967800,1950900,100,12.7795,31.1377,7.27420005,967750,1950850,127.1348657,37.55643466
941300,1950800,941400,1950900,100,69.5473,10.8716,9.44056836,941350,1950850,126.8359793,37.55513203
941300,1950900,941400,1951000,100,35.7119,22.9509,9.44056836,941350,1950950,126.8359713,37.55603332
967800,1948000,967900,1948100,100,59.9615,14.2937,7.27420005,967850,1948050,127.1361206,37.53120059
941300,1951000,941400,1951100,100,33.2037,23.8463,9.44056836,941350,1951050,126.8359633,37.55693462
967800,1948100,967900,1948200,100,88.2126,4.2081,7.27420005,967850,1948150,127.1361162,37.53210193
941300,1951100,941400,1951200,100,12.957,31.0744,9.44056836,941350,1951150,126.8359553,37.55783592
967800,1948200,967900,1948300,100,83.1212,6.0257,7.27420005,967850,1948250,127.1361118,37.53300327
941300,1950200,941400,1950300,100,45.5625,19.4342,9.44056836,941350,1950250,126.8360273,37.54972424
941300,1950500,941400,1950600,100,40.91,21.0951,9.44056836,941350,1950550,126.8360033,37.55242813
967800,1947500,967900,1947600,100,42.7475,20.4391,7.27420005,967850,1947550,127.1361424,37.52669387
941300,1950600,941400,1950700,100,8.9687,32.4982,9.44056836,941350,1950650,126.8359953,37.55332943
967800,1947600,967900,1947700,100,48.3785,18.4289,7.27420005,967850,1947650,127.1361381,37.52759521
941300,1950700,941400,1950800,100,29.4176,25.1979,9.44056836,941350,1950750,126.8359873,37.55423073
967800,1947700,967900,1947800,100,61.8951,13.6034,7.27420005,967850,1947750,127.1361337,37.52849656
941300,1949800,941400,1949900,100,69.0545,11.0475,9.44056836,941350,1949850,126.8360593,37.54611904
967800,1947800,967900,1947900,100,35.3733,23.0717,7.27420005,967850,1947850,127.1361293,37.5293979
941300,1949900,941400,1950000,100,5.7831,33.6354,9.44056836,941350,1949950,126.8360513,37.54702034
941300,1950000,941400,1950100,100,85.3657,5.2244,9.44056836,941350,1950050,126.8360433,37.54792164
941300,1950100,941400,1950200,100,1.3947,35.2021,9.44056836,941350,1950150,126.8360353,37.54882294
941300,1953000,941400,1953100,100,1.91,35.0181,9.44056836,941350,1953050,126.8358033,37.57496054
967800,1947400,967900,1947500,100,9.0864,32.4562,7.27420005,967850,1947450,127.1361468,37.52579252
941300,1953100,941400,1953200,100,18.1829,29.2087,9.44056836,941350,1953150,126.8357953,37.57586183
967800,1950700,967900,1950800,100,78.4516,7.6928,7.27420005,967850,1950750,127.1360023,37.55553682
967800,1950800,967900,1950900,100,37.3446,22.368,7.27420005,967850,1950850,127.1359979,37.55643816
941300,1952900,941400,1953000,100,0.2912,35.596,9.44056836,941350,1952950,126.8358113,37.57405924
941300,1952000,941400,1952100,100,10.9948,31.7749,9.44056836,941350,1952050,126.8358833,37.56594759
967800,1951000,967900,1951100,100,60.5623,14.0793,7.27420005,967850,1951050,127.1359891,37.55824084
967800,1950000,967900,1950100,100,92.3745,2.7223,7.27420005,967850,1950050,127.1360329,37.54922743
941300,1952200,941400,1952300,100,15.4722,30.1764,9.44056836,941350,1952250,126.8358673,37.56775018
967800,1950200,967900,1950300,100,73.1853,9.5728,7.27420005,967850,1950250,127.1360242,37.55103011
941300,1952300,941400,1952400,100,44.7809,19.7132,9.44056836,941350,1952350,126.8358593,37.56865147
967800,1950300,967900,1950400,100,74.1022,9.2455,7.27420005,967850,1950350,127.1360198,37.55193146
941300,1951600,941400,1951700,100,65.3546,12.3684,9.44056836,941350,1951650,126.8359153,37.5623424
967800,1950600,967900,1950700,100,98.9348,0.3803,7.27420005,967850,1950650,127.1360066,37.55463548
941300,1951700,941400,1951800,100,24.5105,26.9498,9.44056836,941350,1951750,126.8359073,37.5632437
967800,1949400,967900,1949500,100,88.102,4.2476,7.27420005,967850,1949450,127.1360592,37.54381939
941300,1951800,941400,1951900,100,32.7688,24.0015,9.44056836,941350,1951850,126.8358993,37.564145
967800,1949700,967900,1949800,100,55.9671,15.7197,7.27420005,967850,1949750,127.1360461,37.54652341
941300,1951900,941400,1952000,100,21.2213,28.124,9.44056836,941350,1951950,126.8358913,37.56504629
967800,1949800,967900,1949900,100,61.4835,13.7504,7.27420005,967850,1949850,127.1360417,37.54742475
941400,1943600,941500,1943700,100,8.5029,32.6645,7.48708883,941450,1943650,126.8376853,37.49024459
967800,1949900,967900,1950000,100,75.6273,8.7011,7.27420005,967850,1949950,127.1360373,37.54832609
967800,1948700,967900,1948800,100,64.6054,12.6359,7.27420005,967850,1948750,127.1360899,37.53750999
967800,1948800,967900,1948900,100,50.8131,17.5597,7.27420005,967850,1948850,127.1360855,37.53841133
941400,1944000,941500,1944100,100,30.2749,24.8919,7.48708883,941450,1944050,126.8376535,37.49384982
967800,1949200,967900,1949300,100,98.4533,0.5522,7.27420005,967850,1949250,127.136068,37.5420167
941400,1942700,941500,1942800,100,53.4469,16.6195,7.48708883,941450,1942750,126.8377569,37.48213281
967800,1949300,967900,1949400,100,100,0,7.27420005,967850,1949350,127.1360636,37.54291804
941400,1943100,941500,1943200,100,30.3886,24.8513,7.48708883,941450,1943150,126.8377251,37.48573805
967600,1946900,967700,1947000,100,33.2331,23.8358,7.27420005,967650,1946950,127.1339054,37.5212788
941400,1943400,941500,1943500,100,55.6191,15.844,7.48708883,941450,1943450,126.8377012,37.48844197
967600,1947100,967700,1947200,100,86.0074,4.9954,7.27420005,967650,1947150,127.1338966,37.52308149
941400,1943500,941500,1943600,100,89.8818,3.6122,7.48708883,941450,1943550,126.8376933,37.48934328
967600,1947200,967700,1947300,100,68.7127,11.1696,7.27420005,967650,1947250,127.1338922,37.52398284
967600,1947300,967700,1947400,100,76.8478,8.2653,7.27420005,967650,1947350,127.1338878,37.52488418
941400,1942400,941500,1942500,100,1.7014,35.0926,7.48708883,941450,1942450,126.8377808,37.47942889
967600,1945600,967700,1945700,100,1.1637,35.2846,13.10915194,967650,1945650,127.1339627,37.50956131
941400,1942500,941500,1942600,100,12.8201,31.1232,7.48708883,941450,1942550,126.8377728,37.4803302
941400,1942600,941500,1942700,100,23.3962,27.3476,7.48708883,941450,1942650,126.8377649,37.4812315
967600,1945800,967700,1945900,100,15.9623,30.0015,13.10915194,967650,1945850,127.1339538,37.511364
967600,1945900,967700,1946000,100,57.3786,15.2158,13.10915194,967650,1945950,127.1339494,37.51226535
967600,1944000,967700,1944100,100,50.6616,17.6138,13.10915194,967650,1944050,127.134033,37.49513974
967600,1944100,967700,1944200,100,42.4414,20.5484,13.10915194,967650,1944150,127.1340287,37.49604109
967600,1945400,967700,1945500,100,10.348,32.0058,13.10915194,967650,1945450,127.1339715,37.50775861
941400,1948600,941500,1948700,100,41.0566,21.0428,9.44056836,941450,1948650,126.837287,37.5353098
967600,1945500,967700,1945600,100,85.923,5.0255,13.10915194,967650,1945550,127.1339671,37.50865996
941400,1948700,941500,1948800,100,59.329,14.5195,9.44056836,941450,1948750,126.837279,37.5362111
967600,1942500,967700,1942600,100,20.8178,28.268,13.10915194,967650,1942550,127.134099,37.48161949
941400,1948800,941500,1948900,100,35.583,22.9969,9.44056836,941450,1948850,126.837271,37.53711241
967600,1943700,967700,1943800,100,1.8191,35.0506,13.10915194,967650,1943750,127.1340462,37.4924357
941400,1949000,941500,1949100,100,30.6394,24.7617,9.44056836,941450,1949050,126.8372551,37.53891501
967600,1943800,967700,1943900,100,90.5444,3.3756,13.10915194,967650,1943850,127.1340418,37.49333704
941400,1947700,941500,1947800,100,94.8809,1.8275,5.25925263,941450,1947750,126.8373587,37.52719809
967600,1943900,967700,1944000,100,7.9205,32.8724,13.10915194,967650,1943950,127.1340374,37.49423839
941400,1948100,941500,1948200,100,11.3974,31.6311,5.25925263,941450,1948150,126.8373268,37.5308033
967600,1949100,967700,1949200,100,100,0,7.27420005,967650,1949150,127.1338085,37.54110836
941400,1948400,941500,1948500,100,35.4097,23.0587,9.44056836,941450,1948450,126.8373029,37.5335072
967600,1949200,967700,1949300,100,95.7033,1.5339,7.27420005,967650,1949250,127.1338041,37.5420097
941400,1948500,941500,1948600,100,91.1904,3.145,9.44056836,941450,1948550,126.8372949,37.5344085
967600,1949400,967700,1949500,100,68.6644,11.1868,7.27420005,967650,1949450,127.1337953,37.54381239
941400,1947200,941500,1947300,100,83.0856,6.0384,5.25925263,941450,1947250,126.8373986,37.52269158
967600,1949500,967700,1949600,100,13.1674,30.9992,7.27420005,967650,1949550,127.1337908,37.54471373
941400,1947300,941500,1947400,100,46.7741,19.0016,5.25925263,941450,1947350,126.8373906,37.52359288
967600,1948500,967700,1948600,100,58.7396,14.73,7.27420005,967650,1948550,127.1338349,37.53570031
941400,1947400,941500,1947500,100,72.4842,9.8231,5.25925263,941450,1947450,126.8373826,37.52449418
967600,1948600,967700,1948700,100,55.5502,15.8686,7.27420005,967650,1948650,127.1338305,37.53660165
941400,1947500,941500,1947600,100,69.8241,10.7728,5.25925263,941450,1947550,126.8373747,37.52539549
967600,1948700,967700,1948800,100,41.6924,20.8158,7.27420005,967650,1948750,127.1338261,37.53750299
941400,1944100,941500,1944200,100,53.6741,16.5383,7.48708883,941450,1944150,126.8376455,37.49475113
967600,1949000,967700,1949100,100,53.3998,16.6363,7.27420005,967650,1949050,127.1338129,37.54020702
967600,1947900,967700,1948000,100,60.6617,14.0438,7.27420005,967650,1947950,127.1338614,37.53029225
941400,1945800,941500,1945900,100,13.4125,30.9117,5.25925263,941450,1945850,126.8375102,37.51007333
